,mean_focal,mean_focal_rank,min_focal,min_focal_rank,max_focal,max_focal_rank,median_focal,median_focal_rank,htd
Distributive Fairness Monitoring,0.981497073173523,2.0,0.9642958045005798,2,0.9905470013618469,2,0.9865933656692505,2.0,0.9686937089427374
Distributive Justice Clarity,0.9571525653203329,1.3333333333333333,0.9476785659790039,1,0.9619122743606567,2,0.9618668556213379,1.0,0.9568487051243816
Dominating Leader Behavior,0.6547934133559465,1.0,0.007275974377989769,0,0.9794933199882507,2,0.9776109457015991,1.0,0.3253551396774128
Duty to Codes Orientation,0.96163409948349,2.0,0.9366397857666016,2,0.9771730899810791,2,0.9663617610931396,2.0,0.709898334229365
Duty to Members Orientation,0.9790010005235672,1.0,0.9484017491340637,1,0.9898631572723389,1,0.9888695478439331,1.0,0.9728172188188182
Duty to Mission Orientation,0.9601687490940094,2.0,0.8916292190551758,2,0.9890680909156799,2,0.9799888432025909,2.0,0.9538576935228775
Emphasizing Group Identity by Supervisor,0.9632240653038024,1.2,0.9416537880897522,1,0.9744518995285034,2,0.9670810699462891,1.0,0.5720631435047835
Envisioning,0.002764805879754325,1.0,0.0015716530615463853,1,0.004443331155925989,1,0.0022794334217906,1.0,-0.002508169306868998
Equitable Organizational Practices,0.7668291486799717,2.0,0.04277481511235237,2,0.9654239416122437,2,0.9526460766792297,2.0,0.6678051946219057
Ethical Values Credits,0.9545445889234543,1.75,0.8925443291664124,1,0.9908751249313354,2,0.9673794507980347,2.0,0.9317821085569449
Evangelism Stigmas,0.9892126619815826,1.25,0.9853698015213013,1,0.9918715953826904,2,0.9898046255111694,1.0,0.9784945056890137
Exclusion beliefs,0.5909948796033859,2.0,0.31047603487968445,2,0.8715137243270874,2,0.5909948796033859,2.0,0.5832992002979154
Expectation Reaction to Supervisor,0.6471451389952563,0.5,0.0028101278003305197,0,0.9440793991088867,2,0.8208455145359039,0.0,-0.07461771188536659
Extrinsic Career Goal,0.9869016110897064,1.0,0.9847197532653809,1,0.9883034229278564,1,0.9872916340827942,1.0,0.8101215147398761
Family Incivility,0.33343053609132767,1.8333333333333333,0.13977742195129395,1,0.6010459065437317,2,0.27882200479507446,2.0,0.3270916850839664
Family to Personal Conflict,0.987112283706665,2.0,0.9814243912696838,2,0.9902892112731934,2,0.9881724715232849,2.0,0.9843858394480776
Gender Determinism,0.9694143980741501,2.0,0.9151561856269836,2,0.9884368777275085,2,0.9870322644710541,2.0,0.6560562817467144
Global Organizational Commitment,0.9650438725948334,1.0,0.9509412050247192,1,0.9772319793701172,1,0.9660011529922485,1.0,0.505533319155802
Idea Validation,0.7809652369469404,1.0,0.017237266525626183,0,0.9879027009010315,2,0.9840420484542847,1.0,0.18282459061592818
