,mean,median,std,min,max
Personal to Work Conflict,0.9041823055517959,0.9038994098468354,0.016541880980785496,0.8835281234899903,0.9388679619107896
Planning,0.9037712733122758,0.8940424804260579,0.018862304132563176,0.8871253764631776,0.9301459630475919
Procedural Fairness Monitoring,0.9541373926158648,0.9639887381963219,0.02401384651295815,0.9178922970749527,0.9806396274362177
Procedural Justice Clarity,0.9425414191161006,0.9361875519391759,0.019091979289914286,0.9169859148562153,0.9768506126812946
Productivity Motives,0.9641428070213206,0.9600711878144998,0.007013316333943675,0.9583462257524668,0.9740110074969952
Prohibitive Voice,0.8842206970217976,0.8789213411113548,0.035351522746049455,0.8414821714813293,0.9425612987979136
Promotive Voice,0.9338514054194637,0.9307606827639635,0.016477644902774456,0.9133983268737573,0.9748165597823769
Propensity to Morally Disengage,0.8011468378528488,0.7983798224901066,0.03377148848231105,0.7437480008366406,0.8856794022212249
Reflecting,0.9281029063634758,0.923714547850496,0.013075021272728183,0.9147410255758991,0.9458531456640326
Relational Energy,0.9241133388691866,0.9204355623360281,0.03674493749246817,0.8728612076677076,0.9901732143834759
Reputation Maintenance Concerns,0.946717822472722,0.9508649569466245,0.010319446280120154,0.9280935140744851,0.9584937424020011
Restoration Orientation,0.8471042000308818,0.8413532790401906,0.05278073131548954,0.7614779535443478,0.9631964974715425
Self-Righteousness Stigmas,0.9565225234439384,0.9596148369058859,0.011730172952204384,0.9361698387873311,0.9727628084515123
Self-Verification Striving,0.8499042517238574,0.8489970898297761,0.027211703014943085,0.7909085866932969,0.8981924388284849
Self/Other Centeredness Supervisor Behaviors,0.8993649074054954,0.8950509265696555,0.015069601899540042,0.8785154225524958,0.9280743600682781
Sense of Community Credits,0.9542133118970434,0.9604460561109344,0.019808003359570024,0.9265796377507515,0.9848672023052822
Shame,0.901159041740866,0.898746782062064,0.06193135183007187,0.8241016277672205,0.9876523737341936
Skill/ability sales self-efficacy,0.8894299587421088,0.8916844176364398,0.03134564684299099,0.8401510670250427,0.9485423746836174
