,mean,median,std,min,max
Idea Validation,0.28033314253135555,0.24113260444357273,0.1254820571827151,0.1342818167465538,0.508434138800003
Identity Strain,0.18252998805704349,0.19835601847039191,0.11014177769129015,-0.028073311991278098,0.3775263546440878
Inclusion in Decision Making,0.17266627815306942,0.24120953280240065,0.12336037992978041,-0.01029792621136657,0.28736907847536447
Integration of Differences,0.2239651749771661,0.2146883595085136,0.062438775547198455,0.11510963504339466,0.3095874538120492
Interactional Justice Clarity,0.7060955420504573,0.6909739531117209,0.06149974036144873,0.6194071254397414,0.7980920512397379
Interest/Enjoyment Sales Self-Efficacy,0.17691564296695655,0.08554874303888382,0.20661039599295747,-0.010243277751770336,0.6335154545974938
International Employee Identity,0.11854157546214851,0.05398179101830011,0.11828311197942322,-0.007065886034581449,0.286779634070637
Interpersonal Fairness Monitoring,0.3530097294031428,0.3901202551708782,0.19782158470492486,0.05913564944845054,0.6691323687545361
Intraorganizational employee navigation,0.12384696767375547,0.08716964916031436,0.11412163762822322,0.007194374890843402,0.4141182893525191
Intrinsic Career Goal,0.22890644547505165,0.05218149577535175,0.24423990147999752,0.031278890743460616,0.7320515956907745
Knowledge Stock,0.5808224331207754,0.5803999246103869,0.0880596317733403,0.4213586826831839,0.7103632278797615
Loss Orientation,0.34446502247714655,0.31397927838802486,0.1192995901870783,0.17326508451287026,0.587542654595175
Moral Credits,0.30800739648158537,0.26080169461058916,0.19974629583274348,-0.08746854834751344,0.6785119325160978
Moral Identification,0.5925836791960986,0.5976667282628154,0.14831908223685367,0.27023961151937087,0.7883768634334823
Naiveté,0.999999863054542,0.9999998558981338,2.841588464945862e-08,0.9999998188503765,0.9999999059644791
Organizational Support for Development,0.5855643433598146,0.6032034427915278,0.2033610093265883,0.20243968662187095,0.939824077602982
Oscillation Orientation,0.4045654934705185,0.40210513516679064,0.11159154847957767,0.2691411062300813,0.5424502390146837
Other Focus Credits,0.5497425096153686,0.5187740118701377,0.11809842915709036,0.4312345239907857,0.7975248482511501
