,mean,median,std,min,max
Emphasizing Group Identity by Supervisor,0.7769613016469256,0.7984892865976732,0.08329610683502012,0.601844409459666,0.9047303668038224
Envisioning,0.6096358574686402,0.596198614243287,0.06518084731130729,0.5373773010157076,0.6953316571469261
Equitable Organizational Practices,0.8911423663307321,0.9081416037485924,0.11694165793829381,0.6630190034907376,1.0718830098829208
Ethical Values Credits,0.8513413022409887,0.9264614125197077,0.14993505010956235,0.5286917620097369,0.9541808020747032
Evangelism Stigmas,0.5678677944820217,0.5858902820742695,0.09178646752228704,0.40104474115847005,0.6595581908215419
Exclusion beliefs,0.768664673229996,0.768664673229996,0.0,0.768664673229996,0.768664673229996
Expectation Reaction to Supervisor,0.7911035039675204,0.8729299794071044,0.13277707744430073,0.5283780036450547,0.8846649674294768
Extrinsic Career Goal,0.8728635381475237,0.9822487584922579,0.23387014454865332,0.3957870228333872,1.0917663494704903
Family Incivility,0.7244216793736916,0.7600353918969436,0.08650258243311006,0.5419295600193875,0.8686321720223857
Family to Personal Conflict,0.7970750425359279,0.818616318692547,0.13403696250624708,0.4477081896333918,0.921754060868424
Gender Determinism,0.8396323749765782,0.9543167048409336,0.33937849624691435,0.16509020145142606,1.1447069925386113
Global Organizational Commitment,0.5721528387373481,0.6502078471355022,0.19032562992725605,0.16584596876453983,0.713735474924749
Idea Validation,0.811364785222833,0.8437382772479413,0.09977931189147597,0.6272478657439471,0.9400171001605448
Identity Strain,0.9337601166478973,0.9202340240337388,0.09019092917148867,0.7703559255743303,1.1037127463096879
Inclusion in Decision Making,1.0123439019277714,0.9954713234768584,0.119714912814201,0.8657890138043138,1.181717105117654
Integration of Differences,0.952506509067488,0.9532694406809753,0.09637575538913354,0.7922141334489308,1.0918501987207072
Interactional Justice Clarity,0.5446656785946712,0.5586448811126395,0.06098107947115716,0.43192146131429715,0.6245444129456286
Interest/Enjoyment Sales Self-Efficacy,0.9652392782643864,0.9725221777095996,0.20146254465621424,0.41743294324223923,1.1695690729586432
International Employee Identity,1.0467426720602462,1.0301816416901028,0.09681724975209323,0.9277855029239515,1.1713898521118777
Interpersonal Fairness Monitoring,0.6113742338025998,0.5633697280137745,0.20474865835194242,0.2687061610255842,0.9115154452745245
Intraorganizational employee navigation,0.9083585464598645,0.9105902023342596,0.06866644657188871,0.782159953782424,1.0059487260102178
Intrinsic Career Goal,0.9104966100360465,1.0672464005266067,0.2827942391265154,0.38746699773968013,1.2010965051678217
Knowledge Stock,0.6904168372359201,0.735315050634765,0.0971749038749392,0.49906088225801365,0.7860872423909007
